Price,Close
Ticker,ITUB4.SA
Date,
2025-04-24,30.878610610961914
2025-04-25,30.763092041015625
2025-04-28,31.091873168945312
2025-04-29,31.34067726135254
2025-04-30,31.61613655090332
2025-05-02,31.534034729003906
2025-05-05,30.97394561767578
2025-05-06,30.813922882080078
2025-05-07,31.151748657226562
2025-05-08,31.40068244934082
2025-05-09,33.09873580932617
2025-05-12,32.43196105957031
2025-05-13,32.832027435302734
2025-05-14,33.054290771484375
2025-05-15,33.49879837036133
2025-05-16,33.69438552856445
2025-05-19,34.09445571899414
2025-05-20,34.04999542236328
2025-05-21,33.365447998046875
2025-05-22,33.13429641723633
2025-05-23,33.53437042236328
2025-05-26,33.60548782348633
2025-05-27,33.8721923828125
2025-05-28,33.59659194946289
2025-05-29,33.32987976074219
2025-05-30,33.27653884887695
2025-06-02,33.043190002441406
2025-06-03,32.936458587646484
2025-06-04,32.85641860961914
2025-06-05,32.45615768432617
2025-06-06,32.53620147705078
2025-06-09,32.367218017578125
2025-06-10,32.3170280456543
2025-06-11,32.61326217651367
2025-06-12,32.864620208740234
2025-06-13,32.469642639160156
2025-06-16,33.062110900878906
2025-06-17,33.25960922241211
2025-06-18,33.062110900878906
2025-06-20,32.89155578613281
2025-06-23,32.81973648071289
2025-06-24,33.439144134521484
2025-06-25,32.83768844604492
2025-06-26,32.595314025878906
2025-06-27,32.559410095214844
2025-06-30,33.16984176635742
2025-07-01,33.320411682128906
2025-07-02,33.05097198486328
2025-07-03,33.868263244628906
2025-07-04,33.886234283447266
2025-07-07,33.43716049194336
2025-07-08,33.35633087158203
2025-07-09,32.66477966308594
2025-07-10,31.65888023376465
2025-07-11,31.398418426513672
2025-07-14,31.344532012939453
2025-07-15,31.452308654785156
2025-07-16,31.60499382019043
2025-07-17,32.08099365234375
2025-07-18,31.49721908569336
2025-07-21,31.865447998046875
2025-07-22,31.43434715270996
2025-07-23,31.784616470336914
2025-07-24,31.48824119567871
2025-07-25,31.622966766357422
2025-07-28,30.958343505859375
2025-07-29,31.137969970703125
2025-07-30,31.49721908569336
2025-07-31,31.578046798706055
2025-08-01,31.38723373413086
2025-08-04,31.719707489013672
2025-08-05,32.070159912109375
2025-08-06,32.474517822265625
2025-08-07,33.04959487915039
2025-08-08,33.27424240112305
2025-08-11,33.48091506958008
2025-08-12,34.172813415527344
2025-08-13,33.849334716796875
2025-08-14,33.80439758300781
2025-08-15,33.687591552734375
2025-08-18,33.930206298828125
2025-08-19,32.94432067871094
2025-08-20,32.96246337890625
2025-08-21,32.998756408691406
2025-08-22,33.92421340942383
2025-08-25,33.75182342529297
2025-08-26,33.52500915527344
2025-08-27,34.08753204345703
2025-08-28,34.795230865478516
2025-08-29,34.92224884033203
2025-09-01,35.20151138305664
2025-09-02,34.602420806884766
2025-09-03,34.3028678894043
2025-09-04,34.43902587890625
2025-09-05,34.82026672363281
2025-09-08,34.65688705444336
2025-09-09,34.35733413696289
2025-09-10,34.38456726074219
2025-09-11,34.44810485839844
2025-09-12,33.930702209472656
2025-09-15,34.493492126464844
2025-09-16,34.40271759033203
2025-09-17,34.89288330078125
2025-09-18,34.93826675415039
2025-09-19,35.40121841430664
2025-09-22,34.89288330078125
2025-09-23,35.446598052978516
2025-09-24,35.21059036254883
2025-09-25,34.92919158935547
2025-09-26,35.101661682128906
2025-09-29,35.301361083984375
2025-09-30,35.464752197265625
2025-10-01,34.82692337036133
2025-10-02,34.44551086425781
2025-10-03,34.69978713989258
2025-10-06,34.300209045410156
2025-10-07,33.75532531738281
2025-10-08,33.81889343261719
2025-10-09,33.764408111572266
2025-10-10,33.72808074951172
2025-10-13,33.86430358886719
2025-10-14,34.009605407714844
2025-10-15,34.009605407714844
2025-10-16,33.9278678894043
2025-10-17,34.045928955078125
2025-10-20,34.654380798339844
2025-10-21,34.327449798583984
2025-10-22,34.60897445678711
2025-10-23,34.58172607421875
2025-10-24,34.53632354736328
2025-10-27,34.82692337036133
2025-10-28,34.944976806640625
2025-10-29,35.725975036621094
2025-10-30,35.68056869506836
2025-10-31,35.81679153442383
2025-11-03,36.4142951965332
2025-11-04,36.30527114868164
2025-11-05,36.459720611572266
2025-11-06,36.459720611572266
2025-11-07,36.49605941772461
2025-11-10,36.74137496948242
2025-11-11,37.45002746582031
2025-11-12,36.59600067138672
2025-11-13,36.74137496948242
2025-11-14,36.88673782348633
2025-11-17,36.614173889160156
2025-11-18,36.432464599609375
2025-11-19,36.205326080322266
2025-11-21,36.31435775756836
2025-11-24,36.178077697753906
2025-11-25,36.25983810424805
2025-11-26,37.113868713378906
2025-11-27,36.986671447753906
2025-11-28,37.83161926269531
2025-12-01,37.53861618041992
2025-12-02,38.37483596801758
2025-12-03,38.37483596801758
2025-12-04,39.32012176513672
2025-12-05,37.50225830078125
2025-12-08,37.68404769897461
2025-12-09,37.60224533081055
2025-12-10,37.8981819152832
2025-12-11,37.869354248046875
2025-12-12,38.20566940307617
2025-12-15,38.7822151184082
2025-12-16,37.782867431640625
2025-12-17,37.44655227661133
2025-12-18,37.638736724853516
2025-12-19,37.98466491699219
2025-12-22,38.0615348815918
2025-12-23,38.686126708984375
2025-12-26,38.698612213134766
2025-12-29,38.57984924316406
2025-12-30,38.82727813720703
2026-01-02,38.766075134277344
2026-01-05,39.33047866821289
2026-01-06,39.5681266784668
2026-01-07,38.93440246582031
2026-01-08,39.53842544555664
2026-01-09,39.459205627441406
2026-01-12,39.10273742675781
2026-01-13,38.7858772277832
2026-01-14,39.2116584777832
2026-01-15,39.54832077026367
2026-01-16,39.2215576171875
2026-01-19,39.162147521972656
2026-01-20,39.52851867675781
2026-01-21,41.261356353759766
2026-01-22,42.657535552978516
2026-01-23,43.14272689819336
2026-01-26,43.717044830322266
2026-01-27,44.87556457519531
2026-01-28,45.885562896728516
2026-01-29,45.697425842285156
2026-01-30,45.053802490234375
2026-02-02,45.4482307434082
2026-02-03,45.705787658691406
2026-02-04,44.20008850097656
2026-02-05,45.09162139892578
2026-02-06,46.3100471496582
2026-02-09,47.855369567871094
2026-02-10,47.96432876586914
2026-02-11,48.905391693115234
2026-02-12,47.78602981567383
2026-02-13,47.3204460144043
2026-02-18,47.53837585449219
2026-02-19,48.09310531616211
2026-02-20,48.76670455932617
2026-02-23,47.003456115722656
2026-02-24,47.716678619384766
2026-02-25,47.34025955200195
2026-02-26,47.22138214111328
2026-02-27,46.33976745605469
2026-03-02,45.50553894042969
2026-03-03,43.97944259643555
2026-03-04,44.603755950927734
2026-03-05,43.11729049682617
2026-03-06,42.54253005981445
2026-03-09,42.77045440673828
2026-03-10,43.4046745300293
2026-03-11,43.493865966796875
2026-03-12,42.30469512939453
2026-03-13,42.01731872558594
2026-03-16,42.611900329589844
2026-03-17,42.32451629638672
2026-03-18,41.89839553833008
2026-03-19,42.1956901550293
2026-03-20,41.51513671875
2026-03-23,42.74410629272461
2026-03-24,42.504310607910156
2026-03-25,43.063838958740234
2026-03-26,41.904808044433594
2026-03-27,41.415225982666016
2026-03-30,41.56509780883789
2026-03-31,43.44352340698242
2026-04-01,43.81155014038086
2026-04-02,43.281768798828125
2026-04-06,43.4716911315918
2026-04-07,43.44170379638672
2026-04-08,44.961063385009766
2026-04-09,45.73073959350586
2026-04-10,46.05060577392578
2026-04-13,45.810707092285156
2026-04-14,46.51041030883789
2026-04-15,47.020198822021484
2026-04-16,46.96022033691406
2026-04-17,46.780296325683594
2026-04-20,46.35047912597656
2026-04-22,45.011043548583984
2026-04-23,44.161399841308594
2026-04-24,44.351318359375
2026-04-27,43.97148132324219
2026-04-28,44.0814323425293
2026-04-29,42.851951599121094
2026-04-30,43.171817779541016
2026-05-04,42.400001525878906
2026-05-05,42.459999084472656
2026-05-06,41.779998779296875
2026-05-07,40.790000915527344
2026-05-08,41.2599983215332
2026-05-11,40.33000183105469
2026-05-12,39.869998931884766
2026-05-13,39.630001068115234
2026-05-14,40.400001525878906
2026-05-15,39.70000076293945
2026-05-18,39.619998931884766
2026-05-19,38.779998779296875
